property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
364,201.0,192.0,3.0,1.0,2.0,0,0,0,0,0,3.0,1500000.0,36.9051527,10.2982512,0,1,"This property offers 201 m² of living space on a 201 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 1500000 TND."
365,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1400000.0,36.8622616,10.1697459,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 1400000 TND."
366,7.098,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,550000.0,36.8749751,10.2454267,0,1,"This property offers 7 m² of living space on a 150 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 550000 TND."
367,163.0,192.0,4.0,2.0,3.0,0,1,0,0,0,2.0,900000.0,36.4382476,10.5632044,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garden. Ideal for residential use. The asking price is approximately 900000 TND."
368,586.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,487500.0,36.385973755,10.4582026824,1,0,"This property offers 586 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 487500 TND."
369,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
370,163.0,163.0,4.0,2.0,3.0,0,0,1,0,0,6.0,358209.0,36.9685735,10.1219855063,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 358209 TND."
371,157.0,192.0,4.0,1.0,3.0,1,0,1,0,0,2.0,650000.0,36.8601075,10.2898885,0,1,"This property offers 157 m² of living space on a 157 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 650000 TND."
372,141.0,192.0,3.0,2.0,2.0,0,0,0,0,0,2.0,390000.0,36.8947789,10.2201739647,0,1,"This property offers 141 m² of living space on a 125 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 390000 TND."
373,120.0,150.0,3.0,1.0,3.0,0,0,0,0,1,4.0,389453.0,36.0317203,10.5064796,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 389453 TND."
374,6.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,100000.0,33.7735976,10.8861887575,1,0,"This property offers 6 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 100000 TND."
375,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,350.0,36.7531147,10.0685193663,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 350 TND."
376,124.0,124.0,3.0,1.0,2.0,0,0,1,0,0,3.0,338311.0,36.9685735,10.1219855063,0,1,"This property offers 124 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 338311 TND."
377,196.0,196.0,4.0,1.0,3.0,0,0,0,1,0,3.0,585075.0,36.9685735,10.1219855063,0,1,"This property offers 196 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 585075 TND."
378,182.0,192.0,5.0,1.0,3.0,0,0,0,0,0,1.0,550000.0,36.8749751,10.2454267,0,1,"This property offers 182 m² of living space on a 150 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 550000 TND."
379,95.0,95.0,2.0,1.0,3.0,0,0,0,1,1,2.0,298508.0,36.4012665,10.5572826516,0,1,"This property offers 95 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 298508 TND."
380,133.0,92.0,3.0,1.0,3.0,0,0,0,0,0,7.0,368159.0,35.8288284,10.6405254,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 368159 TND."
381,1.132,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,220000.0,33.7735976,10.8861887575,1,0,"This property offers 1 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 220000 TND."
382,261.0,192.0,4.0,2.0,3.0,0,1,0,0,1,1.0,560000.0,36.4012665,10.5572826516,0,1,"This property offers 261 m² of living space on a 111 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. It also features a garden, a swimming pool. Ideal for residential use. The asking price is approximately 560000 TND."
383,120.0,192.0,4.0,1.0,3.0,0,0,1,0,0,3.0,240000.0,35.503642,11.0682429,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 240000 TND."
384,205.0,192.0,4.0,2.0,3.0,0,1,1,0,1,2.0,675332.0,36.4012665,10.5572826516,0,1,"This property offers 205 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden, a swimming pool. Ideal for residential use. The asking price is approximately 675332 TND."
385,120.0,120.0,4.0,1.0,3.0,0,0,0,0,0,2.0,157214.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 157214 TND."
386,240.0,192.0,4.0,3.0,3.0,0,1,1,0,1,2.0,869748.0,36.4012665,10.5572826516,0,1,"This property offers 240 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a balcony, a garden, a swimming pool. Ideal for residential use. The asking price is approximately 869748 TND."
387,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,350.0,36.7531147,10.0685193663,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 350 TND."
388,104.0,125.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1444010.0,36.8002068,10.1857757,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1444010 TND."
389,114.0,192.0,4.0,1.0,3.0,0,0,1,0,0,5.0,250000.0,36.8370597,10.1477835,0,1,"This property offers 114 m² of living space on a 110 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 250000 TND."
390,70.0,70.0,2.0,1.0,3.0,0,0,0,0,0,2.0,223881.0,35.8288284,10.6405254,0,1,"This property offers 70 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 223881 TND."
391,110.0,190.0,4.0,1.0,3.0,0,0,0,0,0,1.0,89553.0,36.4012665,10.5572826516,0,1,"This property offers 110 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 89553 TND."
392,85.0,113.0,3.0,1.0,3.0,0,0,0,1,1,2.0,328360.0,36.884365,39.062645,0,1,"This property offers 85 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 328360 TND."
393,75.0,75.0,2.0,1.0,1.0,0,0,0,0,0,1.0,323384.0,43.7060453,7.2562256,0,1,"This property offers 75 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 323384 TND."
394,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
395,65.0,72.0,3.0,1.0,3.0,0,0,0,0,0,5.0,145273.0,35.8749788,10.5935183037,0,1,"This property offers 65 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 145273 TND."
396,133.0,92.0,3.0,1.0,3.0,0,0,0,0,0,7.0,368159.0,35.8288284,10.6405254,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 368159 TND."
397,420.0,260.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1253733.0,36.0317203,10.5064796,0,1,"This property offers 420 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 1253733 TND."
398,105.0,64.0,3.0,1.0,2.0,0,0,0,0,0,2.0,230598.0,36.387973755,10.4582026824,0,1,"This property offers 105 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 230598 TND."
399,200.0,192.0,4.0,1.0,3.0,0,0,0,0,1,2.0,910000.0,36.9051527,10.2982512,0,1,"This property offers 200 m² of living space on a 145 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 910000 TND."
400,100.0,100.0,3.0,2.0,2.0,0,0,1,0,1,3.0,417910.0,36.405222,10.5681321,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 3 floors. It also features a balcony, a swimming pool. Ideal for residential use. The asking price is approximately 417910 TND."
401,150.0,175.0,4.0,1.0,3.0,0,0,0,0,0,2.0,365372.0,31.7317009,9.7702197496,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 365372 TND."
402,138.0,138.0,4.0,1.0,3.0,0,0,0,0,0,6.0,385000.0,36.385973755,10.5681327438,0,1,"This property offers 138 m² of living space on a 138 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 6 floors. Ideal for residential use. The asking price is approximately 385000 TND."
403,65.0,72.0,3.0,1.0,3.0,0,0,0,0,0,5.0,145273.0,35.8749788,10.5935183037,0,1,"This property offers 65 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 145273 TND."
404,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
405,96.0,96.0,3.0,1.0,2.0,0,0,0,0,0,2.0,189056.0,36.8002068,10.1857757,0,1,"This property offers 96 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 189056 TND."
406,102.0,117.0,4.0,1.0,3.0,0,0,0,0,0,4.0,264679.0,35.8288284,10.6405254,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 264679 TND."
407,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
408,125.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,268656.0,35.8288284,10.6405254,0,1,"This property offers 125 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 268656 TND."
409,240.0,140.0,5.0,2.0,3.0,1,1,1,0,0,2.0,730000.0,36.385973755,10.4582026824,0,1,"This property offers 240 m² of living space on a 140 m² plot. It includes 5 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 730000 TND."
410,150.0,150.0,4.0,2.0,3.0,0,0,1,0,0,1.0,447762.0,36.8002068,10.1857757,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 447762 TND."
411,482.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,361500.0,36.8113307,10.0947037,0,0,"This property offers 482 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 361500 TND."
412,118.0,118.0,4.0,2.0,3.0,0,0,1,0,0,5.0,328360.0,36.8002068,10.1857757,0,1,"This property offers 118 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
413,122.0,122.0,3.0,1.0,2.0,0,0,0,0,0,2.0,384081.0,36.9685735,10.1219855063,0,1,"This property offers 122 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 384081 TND."
414,198.0,90.0,3.0,1.0,2.0,0,1,1,1,1,5.0,340000.0,35.8408704,10.60015645,0,1,"This property offers 198 m² of living space on a 108 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony, a garden, a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 340000 TND."
415,163.0,200.0,5.0,3.0,4.0,1,1,1,0,0,2.0,690000.0,36.8491478,10.2639359,0,1,"This property offers 163 m² of living space on a 188 m² plot. It includes 5 rooms, 4 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 690000 TND."
